time    Sun_pos_x  Sun_pos_y  Sun_pos_z    Mercury_pos_x  Mercury_pos_y  Mercury_pos_z    Venus_pos_x  Venus_pos_y  Venus_pos_z    Earth_pos_x  Earth_pos_y  Earth_pos_z    Mars_pos_x  Mars_pos_y  Mars_pos_z    
1.485298e+07    3.056900e+06  1.496679e+06  0.000000e+00    2.051867e+10  5.303659e+10  0.000000e+00    -1.111658e+11  -1.465367e+10  0.000000e+00    3.482052e+10  -1.502121e+11  0.000000e+00    2.059574e+11  -2.685228e+10  0.000000e+00    
1.510027e+07    3.131493e+06  1.489052e+06  0.000000e+00    3.105361e+10  4.759276e+10  0.000000e+00    -1.118288e+11  -6.153530e+09  0.000000e+00    2.774868e+10  -1.516986e+11  0.000000e+00    2.047430e+11  -3.303547e+10  0.000000e+00    
1.533185e+07    3.205014e+06  1.480655e+06  0.000000e+00    4.019281e+10  4.005771e+10  0.000000e+00    -1.118427e+11  2.364810e+09  0.000000e+00    2.062970e+10  -1.528454e+11  0.000000e+00    2.033442e+11  -3.917586e+10  0.000000e+00    
1.554734e+07    3.277414e+06  1.471551e+06  0.000000e+00    4.752858e+10  3.077876e+10  0.000000e+00    -1.112102e+11  1.084399e+10  0.000000e+00    1.348644e+10  -1.536516e+11  0.000000e+00    2.017641e+11  -4.526224e+10  0.000000e+00    
1.574708e+07    3.348655e+06  1.461795e+06  0.000000e+00    5.273827e+10  2.018058e+10  0.000000e+00    -1.099396e+11  1.922822e+10  0.000000e+00    6.340937e+09  -1.541181e+11  0.000000e+00    2.000067e+11  -5.128422e+10  0.000000e+00    
1.593209e+07    3.418703e+06  1.451435e+06  0.000000e+00    5.559817e+10  8.744416e+09  0.000000e+00    -1.080452e+11  2.746423e+10  0.000000e+00    -7.859609e+08  -1.542481e+11  0.000000e+00    1.980762e+11  -5.723252e+10  0.000000e+00    
1.610402e+07    3.487531e+06  1.440509e+06  0.000000e+00    5.599234e+10  -3.014805e+09  0.000000e+00    -1.055455e+11  3.550201e+10  0.000000e+00    -7.874973e+09  -1.540458e+11  0.000000e+00    1.959773e+11  -6.309911e+10  0.000000e+00    
1.626510e+07    3.555119e+06  1.429051e+06  0.000000e+00    5.391616e+10  -1.457236e+10  0.000000e+00    -1.024634e+11  4.329535e+10  0.000000e+00    -1.490861e+10  -1.535172e+11  0.000000e+00    1.937145e+11  -6.887733e+10  0.000000e+00    
1.641802e+07    3.621453e+06  1.417093e+06  0.000000e+00    4.947467e+10  -2.541730e+10  0.000000e+00    -9.882461e+10  5.080211e+10  0.000000e+00    -2.187130e+10  -1.526688e+11  0.000000e+00    1.912925e+11  -7.456189e+10  0.000000e+00    
1.656580e+07    3.686520e+06  1.404663e+06  0.000000e+00    4.287610e+10  -3.507474e+10  0.000000e+00    -9.465708e+10  5.798430e+10  0.000000e+00    -2.874944e+10  -1.515077e+11  0.000000e+00    1.887154e+11  -8.014883e+10  0.000000e+00    
1.671169e+07    3.750316e+06  1.391793e+06  0.000000e+00    3.442119e+10  -4.312580e+10  0.000000e+00    -8.999025e+10  6.480790e+10  0.000000e+00    -3.553128e+10  -1.500413e+11  0.000000e+00    1.859871e+11  -8.563545e+10  0.000000e+00    
1.685899e+07    3.812838e+06  1.378519e+06  0.000000e+00    2.448893e+10  -4.922479e+10  0.000000e+00    -8.485438e+10  7.124258e+10  0.000000e+00    -4.220679e+10  -1.482765e+11  0.000000e+00    1.831106e+11  -9.102012e+10  0.000000e+00    
1.701097e+07    3.874088e+06  1.364882e+06  0.000000e+00    1.351943e+10  -5.311278e+10  0.000000e+00    -7.928003e+10  7.726125e+10  0.000000e+00    -4.876744e+10  -1.462203e+11  0.000000e+00    1.800884e+11  -9.630213e+10  0.000000e+00    
1.717075e+07    3.934071e+06  1.350934e+06  0.000000e+00    1.994767e+09  -5.462746e+10  0.000000e+00    -7.329775e+10  8.283953e+10  0.000000e+00    -5.520586e+10  -1.438787e+11  0.000000e+00    1.769222e+11  -1.014814e+11  0.000000e+00    
1.734113e+07    3.992799e+06  1.336733e+06  0.000000e+00    -9.581428e+09  -5.370905e+10  0.000000e+00    -6.693800e+10  8.795529e+10  0.000000e+00    -6.151559e+10  -1.412571e+11  0.000000e+00    1.736132e+11  -1.065585e+11  0.000000e+00    
1.752457e+07    4.050290e+06  1.322351e+06  0.000000e+00    -2.070501e+10  -5.040205e+10  0.000000e+00    -6.023109e+10  9.258804e+10  0.000000e+00    -6.769065e+10  -1.383603e+11  0.000000e+00    1.701615e+11  -1.115339e+11  0.000000e+00    
1.772306e+07    4.106566e+06  1.307871e+06  0.000000e+00    -3.089213e+10  -4.485301e+10  0.000000e+00    -5.320743e+10  9.671861e+10  0.000000e+00    -7.372527e+10  -1.351922e+11  0.000000e+00    1.665670e+11  -1.164083e+11  0.000000e+00    
1.793805e+07    4.161662e+06  1.293388e+06  0.000000e+00    -3.969925e+10  -3.730436e+10  0.000000e+00    -4.589780e+10  1.003287e+11  0.000000e+00    -7.961351e+10  -1.317562e+11  0.000000e+00    1.628289e+11  -1.211822e+11  0.000000e+00    
1.817039e+07    4.215617e+06  1.279005e+06  0.000000e+00    -4.674160e+10  -2.808447e+10  0.000000e+00    -3.833380e+10  1.034008e+11  0.000000e+00    -8.534899e+10  -1.280552e+11  0.000000e+00    1.589462e+11  -1.258553e+11  0.000000e+00    
1.842033e+07    4.268484e+06  1.264838e+06  0.000000e+00    -5.170945e+10  -1.759434e+10  0.000000e+00    -3.054823e+10  1.059180e+11  0.000000e+00    -9.092459e+10  -1.240920e+11  0.000000e+00    1.549177e+11  -1.304272e+11  0.000000e+00    
1.868741e+07    4.320327e+06  1.251005e+06  0.000000e+00    -5.438163e+10  -6.291182e+09  0.000000e+00    -2.257566e+10  1.078641e+11  0.000000e+00    -9.633229e+10  -1.198694e+11  0.000000e+00    1.507424e+11  -1.348962e+11  0.000000e+00    
1.897053e+07    4.371221e+06  1.237632e+06  0.000000e+00    -5.463568e+10  5.330511e+09  0.000000e+00    -1.445278e+10  1.092242e+11  0.000000e+00    -1.015630e+11  -1.153905e+11  0.000000e+00    1.464193e+11  -1.392600e+11  0.000000e+00    
1.926792e+07    4.421252e+06  1.224842e+06  0.000000e+00    -5.245408e+10  1.675978e+10  0.000000e+00    -6.218842e+09  1.099846e+11  0.000000e+00    -1.066065e+11  -1.106592e+11  0.000000e+00    1.419484e+11  -1.435154e+11  0.000000e+00    
1.957718e+07    4.470519e+06  1.212756e+06  0.000000e+00    -4.792625e+10  2.749121e+10  0.000000e+00    2.084141e+09  1.101338e+11  0.000000e+00    -1.114515e+11  -1.056803e+11  0.000000e+00    1.373299e+11  -1.476582e+11  0.000000e+00    
1.989536e+07    4.519133e+06  1.201486e+06  0.000000e+00    -4.124587e+10  3.704722e+10  0.000000e+00    1.041130e+10  1.096631e+11  0.000000e+00    -1.160856e+11  -1.004603e+11  0.000000e+00    1.325653e+11  -1.516831e+11  0.000000e+00    
2.021902e+07    4.567212e+06  1.191132e+06  0.000000e+00    -3.270362e+10  4.499968e+10  0.000000e+00    1.871502e+10  1.085671e+11  0.000000e+00    -1.204957e+11  -9.500683e+10  0.000000e+00    1.276570e+11  -1.555842e+11  0.000000e+00    
2.054438e+07    4.614882e+06  1.181775e+06  0.000000e+00    -2.267521e+10  5.098980e+10  0.000000e+00    2.694528e+10  1.068446e+11  0.000000e+00    -1.246682e+11  -8.932981e+10  0.000000e+00    1.226089e+11  -1.593548e+11  0.000000e+00    
2.086744e+07    4.662272e+06  1.173480e+06  0.000000e+00    -1.160526e+10  5.474532e+10  0.000000e+00    3.505017e+10  1.044993e+11  0.000000e+00    -1.285890e+11  -8.344092e+10  0.000000e+00    1.174259e+11  -1.629877e+11  0.000000e+00    
2.118413e+07    4.709514e+06  1.166284e+06  0.000000e+00    1.250213e+07  5.609391e+10  0.000000e+00    4.297667e+10  1.015406e+11  0.000000e+00    -1.322444e+11  -7.735393e+10  0.000000e+00    1.121144e+11  -1.664755e+11  0.000000e+00    
2.149056e+07    4.756736e+06  1.160200e+06  0.000000e+00    1.165780e+10  5.497205e+10  0.000000e+00    5.067155e+10  9.798332e+10  0.000000e+00    -1.356212e+11  -7.108460e+10  0.000000e+00    1.066820e+11  -1.698107e+11  0.000000e+00    
2.178313e+07    4.804060e+06  1.155213e+06  0.000000e+00    2.280795e+10  5.142865e+10  0.000000e+00    5.808242e+10  9.384855e+10  0.000000e+00    -1.387071e+11  -6.465049e+10  0.000000e+00    1.011377e+11  -1.729859e+11  0.000000e+00    
2.205877e+07    4.851599e+06  1.151282e+06  0.000000e+00    3.296249e+10  4.562315e+10  0.000000e+00    6.515882e+10  8.916317e+10  0.000000e+00    -1.414909e+11  -5.807073e+10  0.000000e+00    9.549126e+10  -1.759942e+11  0.000000e+00    
2.231507e+07    4.899452e+06  1.148340e+06  0.000000e+00    4.166665e+10  3.781815e+10  0.000000e+00    7.185327e+10  8.395962e+10  0.000000e+00    -1.439634e+11  -5.136564e+10  0.000000e+00    8.975319e+10  -1.788294e+11  0.000000e+00    
2.255043e+07    4.947703e+06  1.146295e+06  0.000000e+00    4.853275e+10  2.836683e+10  0.000000e+00    7.812224e+10  7.827532e+10  0.000000e+00    -1.461169e+11  -4.455633e+10  0.000000e+00    8.393458e+10  -1.814861e+11  0.000000e+00    
2.276413e+07    4.996420e+06  1.145036e+06  0.000000e+00    5.325798e+10  1.769597e+10  0.000000e+00    8.392693e+10  7.215178e+10  0.000000e+00    -1.479459e+11  -3.766428e+10  0.000000e+00    7.804665e+10  -1.839599e+11  0.000000e+00    
2.295640e+07    5.045648e+06  1.144438e+06  0.000000e+00    5.563789e+10  6.285600e+09  0.000000e+00    8.923387e+10  6.563374e+10  0.000000e+00    -1.494466e+11  -3.071079e+10  0.000000e+00    7.210049e+10  -1.862472e+11  0.000000e+00    
2.312839e+07    5.095418e+06  1.144363e+06  0.000000e+00    5.557491e+10  -5.353748e+09  0.000000e+00    9.401526e+10  5.876808e+10  0.000000e+00    -1.506175e+11  -2.371665e+10  0.000000e+00    6.610679e+10  -1.883459e+11  0.000000e+00    
2.328213e+07    5.145738e+06  1.144670e+06  0.000000e+00    5.308153e+10  -1.670468e+10  0.000000e+00    9.824901e+10  5.160277e+10  0.000000e+00    -1.514587e+11  -1.670169e+10  0.000000e+00    6.007551e+10  -1.902545e+11  0.000000e+00    
2.342044e+07    5.196603e+06  1.145215e+06  0.000000e+00    4.827833e+10  -2.726640e+10  0.000000e+00    1.019186e+11  4.418594e+10  0.000000e+00    -1.519719e+11  -9.684436e+09  0.000000e+00    5.401571e+10  -1.919726e+11  0.000000e+00    
